date,type,category,description,amount
2025-01-01,revenue,Product Sales,penny-6550,0.01
2025-01-01,revenue,Product Sales,penny-6551,0.01
2025-01-01,revenue,Product Sales,penny-6552,0.01
2025-01-01,revenue,Product Sales,penny-6553,0.01
2025-01-01,revenue,Product Sales,penny-6554,0.01
2025-01-01,revenue,Product Sales,penny-6555,0.01
2025-01-01,revenue,Product Sales,penny-6556,0.01
2025-01-01,revenue,Product Sales,penny-6557,0.01
2025-01-01,revenue,Product Sales,penny-6558,0.01
2025-01-01,revenue,Product Sales,penny-6559,0.01
2025-01-01,revenue,Product Sales,penny-6560,0.01
2025-01-01,revenue,Product Sales,penny-6561,0.01
2025-01-01,revenue,Product Sales,penny-6562,0.01
2025-01-01,revenue,Product Sales,penny-6563,0.01
2025-01-01,revenue,Product Sales,penny-6564,0.01
2025-01-01,revenue,Product Sales,penny-6565,0.01
2025-01-01,revenue,Product Sales,penny-6566,0.01
2025-01-01,revenue,Product Sales,penny-6567,0.01
2025-01-01,revenue,Product Sales,penny-6568,0.01
2025-01-01,revenue,Product Sales,penny-6569,0.01
2025-01-01,revenue,Product Sales,penny-6570,0.01
2025-01-01,revenue,Product Sales,penny-6571,0.01
2025-01-01,revenue,Product Sales,penny-6572,0.01
2025-01-01,revenue,Product Sales,penny-6573,0.01
2025-01-01,revenue,Product Sales,penny-6574,0.01
2025-01-01,revenue,Product Sales,penny-6575,0.01
2025-01-01,revenue,Product Sales,penny-6576,0.01
2025-01-01,revenue,Product Sales,penny-6577,0.01
2025-01-01,revenue,Product Sales,penny-6578,0.01
2025-01-01,revenue,Product Sales,penny-6579,0.01
2025-01-01,revenue,Product Sales,penny-6580,0.01
2025-01-01,revenue,Product Sales,penny-6581,0.01
2025-01-01,revenue,Product Sales,penny-6582,0.01
2025-01-01,revenue,Product Sales,penny-6583,0.01
2025-01-01,revenue,Product Sales,penny-6584,0.01
2025-01-01,revenue,Product Sales,penny-6585,0.01
2025-01-01,revenue,Product Sales,penny-6586,0.01
2025-01-01,revenue,Product Sales,penny-6587,0.01
2025-01-01,revenue,Product Sales,penny-6588,0.01
2025-01-01,revenue,Product Sales,penny-6589,0.01
2025-01-01,revenue,Product Sales,penny-6590,0.01
2025-01-01,revenue,Product Sales,penny-6591,0.01
2025-01-01,revenue,Product Sales,penny-6592,0.01
2025-01-01,revenue,Product Sales,penny-6593,0.01
2025-01-01,revenue,Product Sales,penny-6594,0.01
2025-01-01,revenue,Product Sales,penny-6595,0.01
2025-01-01,revenue,Product Sales,penny-6596,0.01
2025-01-01,revenue,Product Sales,penny-6597,0.01
2025-01-01,revenue,Product Sales,penny-6598,0.01
2025-01-01,revenue,Product Sales,penny-6599,0.01
2025-01-01,revenue,Product Sales,penny-6600,0.01
2025-01-01,revenue,Product Sales,penny-6601,0.01
2025-01-01,revenue,Product Sales,penny-6602,0.01
2025-01-01,revenue,Product Sales,penny-6603,0.01
2025-01-01,revenue,Product Sales,penny-6604,0.01
2025-01-01,revenue,Product Sales,penny-6605,0.01
2025-01-01,revenue,Product Sales,penny-6606,0.01
2025-01-01,revenue,Product Sales,penny-6607,0.01
2025-01-01,revenue,Product Sales,penny-6608,0.01
2025-01-01,revenue,Product Sales,penny-6609,0.01
2025-01-01,revenue,Product Sales,penny-6610,0.01
2025-01-01,revenue,Product Sales,penny-6611,0.01
2025-01-01,revenue,Product Sales,penny-6612,0.01
2025-01-01,revenue,Product Sales,penny-6613,0.01
2025-01-01,revenue,Product Sales,penny-6614,0.01
2025-01-01,revenue,Product Sales,penny-6615,0.01
2025-01-01,revenue,Product Sales,penny-6616,0.01
2025-01-01,revenue,Product Sales,penny-6617,0.01
2025-01-01,revenue,Product Sales,penny-6618,0.01
2025-01-01,revenue,Product Sales,penny-6619,0.01
2025-01-01,revenue,Product Sales,penny-6620,0.01
2025-01-01,revenue,Product Sales,penny-6621,0.01
2025-01-01,revenue,Product Sales,penny-6622,0.01
2025-01-01,revenue,Product Sales,penny-6623,0.01
2025-01-01,revenue,Product Sales,penny-6624,0.01
2025-01-01,revenue,Product Sales,penny-6625,0.01
2025-01-01,revenue,Product Sales,penny-6626,0.01
2025-01-01,revenue,Product Sales,penny-6627,0.01
2025-01-01,revenue,Product Sales,penny-6628,0.01
2025-01-01,revenue,Product Sales,penny-6629,0.01
2025-01-01,revenue,Product Sales,penny-6630,0.01
2025-01-01,revenue,Product Sales,penny-6631,0.01
2025-01-01,revenue,Product Sales,penny-6632,0.01
2025-01-01,revenue,Product Sales,penny-6633,0.01
2025-01-01,revenue,Product Sales,penny-6634,0.01
2025-01-01,revenue,Product Sales,penny-6635,0.01
2025-01-01,revenue,Product Sales,penny-6636,0.01
2025-01-01,revenue,Product Sales,penny-6637,0.01
2025-01-01,revenue,Product Sales,penny-6638,0.01
2025-01-01,revenue,Product Sales,penny-6639,0.01
2025-01-01,revenue,Product Sales,penny-6640,0.01
2025-01-01,revenue,Product Sales,penny-6641,0.01
2025-01-01,revenue,Product Sales,penny-6642,0.01
2025-01-01,revenue,Product Sales,penny-6643,0.01
2025-01-01,revenue,Product Sales,penny-6644,0.01
2025-01-01,revenue,Product Sales,penny-6645,0.01
2025-01-01,revenue,Product Sales,penny-6646,0.01
2025-01-01,revenue,Product Sales,penny-6647,0.01
2025-01-01,revenue,Product Sales,penny-6648,0.01
2025-01-01,revenue,Product Sales,penny-6649,0.01
2025-01-01,revenue,Product Sales,penny-6650,0.01
2025-01-01,revenue,Product Sales,penny-6651,0.01
2025-01-01,revenue,Product Sales,penny-6652,0.01
2025-01-01,revenue,Product Sales,penny-6653,0.01
2025-01-01,revenue,Product Sales,penny-6654,0.01
2025-01-01,revenue,Product Sales,penny-6655,0.01
2025-01-01,revenue,Product Sales,penny-6656,0.01
2025-01-01,revenue,Product Sales,penny-6657,0.01
2025-01-01,revenue,Product Sales,penny-6658,0.01
2025-01-01,revenue,Product Sales,penny-6659,0.01
2025-01-01,revenue,Product Sales,penny-6660,0.01
2025-01-01,revenue,Product Sales,penny-6661,0.01
2025-01-01,revenue,Product Sales,penny-6662,0.01
2025-01-01,revenue,Product Sales,penny-6663,0.01
2025-01-01,revenue,Product Sales,penny-6664,0.01
2025-01-01,revenue,Product Sales,penny-6665,0.01
2025-01-01,revenue,Product Sales,penny-6666,0.01
2025-01-01,revenue,Product Sales,penny-6667,0.01
2025-01-01,revenue,Product Sales,penny-6668,0.01
2025-01-01,revenue,Product Sales,penny-6669,0.01
2025-01-01,revenue,Product Sales,penny-6670,0.01
2025-01-01,revenue,Product Sales,penny-6671,0.01
2025-01-01,revenue,Product Sales,penny-6672,0.01
2025-01-01,revenue,Product Sales,penny-6673,0.01
2025-01-01,revenue,Product Sales,penny-6674,0.01
2025-01-01,revenue,Product Sales,penny-6675,0.01
2025-01-01,revenue,Product Sales,penny-6676,0.01
2025-01-01,revenue,Product Sales,penny-6677,0.01
2025-01-01,revenue,Product Sales,penny-6678,0.01
2025-01-01,revenue,Product Sales,penny-6679,0.01
2025-01-01,revenue,Product Sales,penny-6680,0.01
2025-01-01,revenue,Product Sales,penny-6681,0.01
2025-01-01,revenue,Product Sales,penny-6682,0.01
2025-01-01,revenue,Product Sales,penny-6683,0.01
2025-01-01,revenue,Product Sales,penny-6684,0.01
2025-01-01,revenue,Product Sales,penny-6685,0.01
2025-01-01,revenue,Product Sales,penny-6686,0.01
2025-01-01,revenue,Product Sales,penny-6687,0.01
2025-01-01,revenue,Product Sales,penny-6688,0.01
2025-01-01,revenue,Product Sales,penny-6689,0.01
2025-01-01,revenue,Product Sales,penny-6690,0.01
2025-01-01,revenue,Product Sales,penny-6691,0.01
2025-01-01,revenue,Product Sales,penny-6692,0.01
2025-01-01,revenue,Product Sales,penny-6693,0.01
2025-01-01,revenue,Product Sales,penny-6694,0.01
2025-01-01,revenue,Product Sales,penny-6695,0.01
2025-01-01,revenue,Product Sales,penny-6696,0.01
2025-01-01,revenue,Product Sales,penny-6697,0.01
2025-01-01,revenue,Product Sales,penny-6698,0.01
2025-01-01,revenue,Product Sales,penny-6699,0.01
2025-01-01,revenue,Product Sales,penny-6700,0.01
2025-01-01,revenue,Product Sales,penny-6701,0.01
2025-01-01,revenue,Product Sales,penny-6702,0.01
2025-01-01,revenue,Product Sales,penny-6703,0.01
2025-01-01,revenue,Product Sales,penny-6704,0.01
2025-01-01,revenue,Product Sales,penny-6705,0.01
2025-01-01,revenue,Product Sales,penny-6706,0.01
2025-01-01,revenue,Product Sales,penny-6707,0.01
2025-01-01,revenue,Product Sales,penny-6708,0.01
2025-01-01,revenue,Product Sales,penny-6709,0.01
2025-01-01,revenue,Product Sales,penny-6710,0.01
2025-01-01,revenue,Product Sales,penny-6711,0.01
2025-01-01,revenue,Product Sales,penny-6712,0.01
2025-01-01,revenue,Product Sales,penny-6713,0.01
2025-01-01,revenue,Product Sales,penny-6714,0.01
2025-01-01,revenue,Product Sales,penny-6715,0.01
2025-01-01,revenue,Product Sales,penny-6716,0.01
2025-01-01,revenue,Product Sales,penny-6717,0.01
2025-01-01,revenue,Product Sales,penny-6718,0.01
2025-01-01,revenue,Product Sales,penny-6719,0.01
2025-01-01,revenue,Product Sales,penny-6720,0.01
2025-01-01,revenue,Product Sales,penny-6721,0.01
2025-01-01,revenue,Product Sales,penny-6722,0.01
2025-01-01,revenue,Product Sales,penny-6723,0.01
2025-01-01,revenue,Product Sales,penny-6724,0.01
2025-01-01,revenue,Product Sales,penny-6725,0.01
2025-01-01,revenue,Product Sales,penny-6726,0.01
2025-01-01,revenue,Product Sales,penny-6727,0.01
2025-01-01,revenue,Product Sales,penny-6728,0.01
2025-01-01,revenue,Product Sales,penny-6729,0.01
2025-01-01,revenue,Product Sales,penny-6730,0.01
2025-01-01,revenue,Product Sales,penny-6731,0.01
2025-01-01,revenue,Product Sales,penny-6732,0.01
2025-01-01,revenue,Product Sales,penny-6733,0.01
2025-01-01,revenue,Product Sales,penny-6734,0.01
2025-01-01,revenue,Product Sales,penny-6735,0.01
2025-01-01,revenue,Product Sales,penny-6736,0.01
2025-01-01,revenue,Product Sales,penny-6737,0.01
2025-01-01,revenue,Product Sales,penny-6738,0.01
2025-01-01,revenue,Product Sales,penny-6739,0.01
2025-01-01,revenue,Product Sales,penny-6740,0.01
2025-01-01,revenue,Product Sales,penny-6741,0.01
2025-01-01,revenue,Product Sales,penny-6742,0.01
2025-01-01,revenue,Product Sales,penny-6743,0.01
2025-01-01,revenue,Product Sales,penny-6744,0.01
2025-01-01,revenue,Product Sales,penny-6745,0.01
2025-01-01,revenue,Product Sales,penny-6746,0.01
2025-01-01,revenue,Product Sales,penny-6747,0.01
2025-01-01,revenue,Product Sales,penny-6748,0.01
2025-01-01,revenue,Product Sales,penny-6749,0.01
2025-01-01,revenue,Product Sales,penny-6750,0.01
2025-01-01,revenue,Product Sales,penny-6751,0.01
2025-01-01,revenue,Product Sales,penny-6752,0.01
2025-01-01,revenue,Product Sales,penny-6753,0.01
2025-01-01,revenue,Product Sales,penny-6754,0.01
2025-01-01,revenue,Product Sales,penny-6755,0.01
2025-01-01,revenue,Product Sales,penny-6756,0.01
2025-01-01,revenue,Product Sales,penny-6757,0.01
2025-01-01,revenue,Product Sales,penny-6758,0.01
2025-01-01,revenue,Product Sales,penny-6759,0.01
2025-01-01,revenue,Product Sales,penny-6760,0.01
2025-01-01,revenue,Product Sales,penny-6761,0.01
2025-01-01,revenue,Product Sales,penny-6762,0.01
2025-01-01,revenue,Product Sales,penny-6763,0.01
2025-01-01,revenue,Product Sales,penny-6764,0.01
2025-01-01,revenue,Product Sales,penny-6765,0.01
2025-01-01,revenue,Product Sales,penny-6766,0.01
2025-01-01,revenue,Product Sales,penny-6767,0.01
2025-01-01,revenue,Product Sales,penny-6768,0.01
2025-01-01,revenue,Product Sales,penny-6769,0.01
2025-01-01,revenue,Product Sales,penny-6770,0.01
2025-01-01,revenue,Product Sales,penny-6771,0.01
2025-01-01,revenue,Product Sales,penny-6772,0.01
2025-01-01,revenue,Product Sales,penny-6773,0.01
2025-01-01,revenue,Product Sales,penny-6774,0.01
2025-01-01,revenue,Product Sales,penny-6775,0.01
2025-01-01,revenue,Product Sales,penny-6776,0.01
2025-01-01,revenue,Product Sales,penny-6777,0.01
2025-01-01,revenue,Product Sales,penny-6778,0.01
2025-01-01,revenue,Product Sales,penny-6779,0.01
2025-01-01,revenue,Product Sales,penny-6780,0.01
2025-01-01,revenue,Product Sales,penny-6781,0.01
2025-01-01,revenue,Product Sales,penny-6782,0.01
2025-01-01,revenue,Product Sales,penny-6783,0.01
2025-01-01,revenue,Product Sales,penny-6784,0.01
2025-01-01,revenue,Product Sales,penny-6785,0.01
2025-01-01,revenue,Product Sales,penny-6786,0.01
2025-01-01,revenue,Product Sales,penny-6787,0.01
2025-01-01,revenue,Product Sales,penny-6788,0.01
2025-01-01,revenue,Product Sales,penny-6789,0.01
2025-01-01,revenue,Product Sales,penny-6790,0.01
2025-01-01,revenue,Product Sales,penny-6791,0.01
2025-01-01,revenue,Product Sales,penny-6792,0.01
2025-01-01,revenue,Product Sales,penny-6793,0.01
2025-01-01,revenue,Product Sales,penny-6794,0.01
2025-01-01,revenue,Product Sales,penny-6795,0.01
2025-01-01,revenue,Product Sales,penny-6796,0.01
2025-01-01,revenue,Product Sales,penny-6797,0.01
2025-01-01,revenue,Product Sales,penny-6798,0.01
2025-01-01,revenue,Product Sales,penny-6799,0.01
2025-01-01,revenue,Product Sales,penny-6800,0.01
2025-01-01,revenue,Product Sales,penny-6801,0.01
2025-01-01,revenue,Product Sales,penny-6802,0.01
2025-01-01,revenue,Product Sales,penny-6803,0.01
2025-01-01,revenue,Product Sales,penny-6804,0.01
2025-01-01,revenue,Product Sales,penny-6805,0.01
2025-01-01,revenue,Product Sales,penny-6806,0.01
2025-01-01,revenue,Product Sales,penny-6807,0.01
2025-01-01,revenue,Product Sales,penny-6808,0.01
2025-01-01,revenue,Product Sales,penny-6809,0.01
2025-01-01,revenue,Product Sales,penny-6810,0.01
2025-01-01,revenue,Product Sales,penny-6811,0.01
2025-01-01,revenue,Product Sales,penny-6812,0.01
2025-01-01,revenue,Product Sales,penny-6813,0.01
2025-01-01,revenue,Product Sales,penny-6814,0.01
2025-01-01,revenue,Product Sales,penny-6815,0.01
2025-01-01,revenue,Product Sales,penny-6816,0.01
2025-01-01,revenue,Product Sales,penny-6817,0.01
2025-01-01,revenue,Product Sales,penny-6818,0.01
2025-01-01,revenue,Product Sales,penny-6819,0.01
2025-01-01,revenue,Product Sales,penny-6820,0.01
2025-01-01,revenue,Product Sales,penny-6821,0.01
2025-01-01,revenue,Product Sales,penny-6822,0.01
2025-01-01,revenue,Product Sales,penny-6823,0.01
2025-01-01,revenue,Product Sales,penny-6824,0.01
2025-01-01,revenue,Product Sales,penny-6825,0.01
2025-01-01,revenue,Product Sales,penny-6826,0.01
2025-01-01,revenue,Product Sales,penny-6827,0.01
2025-01-01,revenue,Product Sales,penny-6828,0.01
2025-01-01,revenue,Product Sales,penny-6829,0.01
2025-01-01,revenue,Product Sales,penny-6830,0.01
2025-01-01,revenue,Product Sales,penny-6831,0.01
2025-01-01,revenue,Product Sales,penny-6832,0.01
2025-01-01,revenue,Product Sales,penny-6833,0.01
2025-01-01,revenue,Product Sales,penny-6834,0.01
2025-01-01,revenue,Product Sales,penny-6835,0.01
2025-01-01,revenue,Product Sales,penny-6836,0.01
2025-01-01,revenue,Product Sales,penny-6837,0.01
2025-01-01,revenue,Product Sales,penny-6838,0.01
2025-01-01,revenue,Product Sales,penny-6839,0.01
2025-01-01,revenue,Product Sales,penny-6840,0.01
2025-01-01,revenue,Product Sales,penny-6841,0.01
2025-01-01,revenue,Product Sales,penny-6842,0.01
2025-01-01,revenue,Product Sales,penny-6843,0.01
2025-01-01,revenue,Product Sales,penny-6844,0.01
2025-01-01,revenue,Product Sales,penny-6845,0.01
2025-01-01,revenue,Product Sales,penny-6846,0.01
2025-01-01,revenue,Product Sales,penny-6847,0.01
2025-01-01,revenue,Product Sales,penny-6848,0.01
2025-01-01,revenue,Product Sales,penny-6849,0.01
2025-01-01,revenue,Product Sales,penny-6850,0.01
2025-01-01,revenue,Product Sales,penny-6851,0.01
2025-01-01,revenue,Product Sales,penny-6852,0.01
2025-01-01,revenue,Product Sales,penny-6853,0.01
2025-01-01,revenue,Product Sales,penny-6854,0.01
2025-01-01,revenue,Product Sales,penny-6855,0.01
2025-01-01,revenue,Product Sales,penny-6856,0.01
2025-01-01,revenue,Product Sales,penny-6857,0.01
2025-01-01,revenue,Product Sales,penny-6858,0.01
2025-01-01,revenue,Product Sales,penny-6859,0.01
2025-01-01,revenue,Product Sales,penny-6860,0.01
2025-01-01,revenue,Product Sales,penny-6861,0.01
2025-01-01,revenue,Product Sales,penny-6862,0.01
2025-01-01,revenue,Product Sales,penny-6863,0.01
2025-01-01,revenue,Product Sales,penny-6864,0.01
2025-01-01,revenue,Product Sales,penny-6865,0.01
2025-01-01,revenue,Product Sales,penny-6866,0.01
2025-01-01,revenue,Product Sales,penny-6867,0.01
2025-01-01,revenue,Product Sales,penny-6868,0.01
2025-01-01,revenue,Product Sales,penny-6869,0.01
2025-01-01,revenue,Product Sales,penny-6870,0.01
2025-01-01,revenue,Product Sales,penny-6871,0.01
2025-01-01,revenue,Product Sales,penny-6872,0.01
2025-01-01,revenue,Product Sales,penny-6873,0.01
2025-01-01,revenue,Product Sales,penny-6874,0.01
2025-01-01,revenue,Product Sales,penny-6875,0.01
2025-01-01,revenue,Product Sales,penny-6876,0.01
2025-01-01,revenue,Product Sales,penny-6877,0.01
2025-01-01,revenue,Product Sales,penny-6878,0.01
2025-01-01,revenue,Product Sales,penny-6879,0.01
2025-01-01,revenue,Product Sales,penny-6880,0.01
2025-01-01,revenue,Product Sales,penny-6881,0.01
2025-01-01,revenue,Product Sales,penny-6882,0.01
2025-01-01,revenue,Product Sales,penny-6883,0.01
2025-01-01,revenue,Product Sales,penny-6884,0.01
2025-01-01,revenue,Product Sales,penny-6885,0.01
2025-01-01,revenue,Product Sales,penny-6886,0.01
2025-01-01,revenue,Product Sales,penny-6887,0.01
2025-01-01,revenue,Product Sales,penny-6888,0.01
2025-01-01,revenue,Product Sales,penny-6889,0.01
2025-01-01,revenue,Product Sales,penny-6890,0.01
2025-01-01,revenue,Product Sales,penny-6891,0.01
2025-01-01,revenue,Product Sales,penny-6892,0.01
2025-01-01,revenue,Product Sales,penny-6893,0.01
2025-01-01,revenue,Product Sales,penny-6894,0.01
2025-01-01,revenue,Product Sales,penny-6895,0.01
2025-01-01,revenue,Product Sales,penny-6896,0.01
2025-01-01,revenue,Product Sales,penny-6897,0.01
2025-01-01,revenue,Product Sales,penny-6898,0.01
2025-01-01,revenue,Product Sales,penny-6899,0.01
2025-01-01,revenue,Product Sales,penny-6900,0.01
2025-01-01,revenue,Product Sales,penny-6901,0.01
2025-01-01,revenue,Product Sales,penny-6902,0.01
2025-01-01,revenue,Product Sales,penny-6903,0.01
2025-01-01,revenue,Product Sales,penny-6904,0.01
2025-01-01,revenue,Product Sales,penny-6905,0.01
2025-01-01,revenue,Product Sales,penny-6906,0.01
2025-01-01,revenue,Product Sales,penny-6907,0.01
2025-01-01,revenue,Product Sales,penny-6908,0.01
2025-01-01,revenue,Product Sales,penny-6909,0.01
2025-01-01,revenue,Product Sales,penny-6910,0.01
2025-01-01,revenue,Product Sales,penny-6911,0.01
2025-01-01,revenue,Product Sales,penny-6912,0.01
2025-01-01,revenue,Product Sales,penny-6913,0.01
2025-01-01,revenue,Product Sales,penny-6914,0.01
2025-01-01,revenue,Product Sales,penny-6915,0.01
2025-01-01,revenue,Product Sales,penny-6916,0.01
2025-01-01,revenue,Product Sales,penny-6917,0.01
2025-01-01,revenue,Product Sales,penny-6918,0.01
2025-01-01,revenue,Product Sales,penny-6919,0.01
2025-01-01,revenue,Product Sales,penny-6920,0.01
2025-01-01,revenue,Product Sales,penny-6921,0.01
2025-01-01,revenue,Product Sales,penny-6922,0.01
2025-01-01,revenue,Product Sales,penny-6923,0.01
2025-01-01,revenue,Product Sales,penny-6924,0.01
2025-01-01,revenue,Product Sales,penny-6925,0.01
2025-01-01,revenue,Product Sales,penny-6926,0.01
2025-01-01,revenue,Product Sales,penny-6927,0.01
2025-01-01,revenue,Product Sales,penny-6928,0.01
2025-01-01,revenue,Product Sales,penny-6929,0.01
2025-01-01,revenue,Product Sales,penny-6930,0.01
2025-01-01,revenue,Product Sales,penny-6931,0.01
