date,type,category,description,amount
2025-08-12,revenue,Online / Digital Sales,Rev txn,1814.77
2025-02-15,revenue,Service Revenue,Rev txn,2034.68
2025-04-29,revenue,Service Revenue,Rev txn,1179.68
2025-04-01,expense,Rent / Office Space,Exp txn,246.52
2025-12-27,expense,Other Expense,Exp txn,591.4
2025-05-18,revenue,Service Revenue,Rev txn,4130.78
2025-04-22,revenue,Consulting / Retainers,Rev txn,2147.72
2025-05-29,expense,Salaries & Wages,Exp txn,1028.82
2025-04-28,revenue,Product Sales,Rev txn,1995.23
2025-06-20,revenue,Service Revenue,Rev txn,1140.86
2025-04-17,expense,Other Expense,Exp txn,617.65
2025-06-06,expense,Rent / Office Space,Exp txn,892.84
2025-10-17,expense,Other Expense,Exp txn,983.31
2025-02-20,expense,Marketing & Advertising,Exp txn,704.72
2025-02-28,expense,Cost of Goods Sold (COGS),Exp txn,720.57
2025-12-26,revenue,Product Sales,Rev txn,2390.49
2025-09-11,expense,Rent / Office Space,Exp txn,1773.4
2025-07-17,revenue,Service Revenue,Rev txn,4225.55
2025-11-19,revenue,Consulting / Retainers,Rev txn,3862.15
2025-11-05,revenue,Service Revenue,Rev txn,2046.8
2025-11-09,revenue,Subscription Income,Rev txn,2869.1
2025-02-05,expense,Marketing & Advertising,Exp txn,706.52
2025-04-24,expense,Cost of Goods Sold (COGS),Exp txn,1930.06
2025-09-03,expense,Rent / Office Space,Exp txn,82.99
2025-06-22,expense,Software & Subscriptions,Exp txn,1754.91
2025-08-24,expense,Rent / Office Space,Exp txn,1391.22
2025-12-11,revenue,Consulting / Retainers,Rev txn,91.17
2025-10-05,revenue,Consulting / Retainers,Rev txn,3712.09
2025-06-22,revenue,Service Revenue,Rev txn,1477.44
2025-02-19,revenue,Online / Digital Sales,Rev txn,989.39
2025-07-13,revenue,Subscription Income,Rev txn,4007.7
2025-05-20,expense,Salaries & Wages,Exp txn,785.83
2025-12-18,expense,Cost of Goods Sold (COGS),Exp txn,88.28
2025-05-30,revenue,Other Revenue,Rev txn,1412.32
2025-02-21,revenue,Other Revenue,Rev txn,850.89
2025-04-12,expense,Cost of Goods Sold (COGS),Exp txn,260.04
2025-09-10,expense,Software & Subscriptions,Exp txn,363.5
2025-02-27,revenue,Subscription Income,Rev txn,1840.78
2025-12-15,revenue,Service Revenue,Rev txn,3302.98
2025-02-12,revenue,Service Revenue,Rev txn,4373.66
2025-11-27,expense,Other Expense,Exp txn,1266.09
2025-11-06,revenue,Product Sales,Rev txn,3091.65
2025-12-30,revenue,Service Revenue,Rev txn,755.98
2025-10-29,revenue,Subscription Income,Rev txn,2119.47
2025-10-22,expense,Salaries & Wages,Exp txn,898.07
2025-04-20,revenue,Product Sales,Rev txn,2230.85
2025-01-25,expense,Marketing & Advertising,Exp txn,1368.76
2025-03-02,expense,Marketing & Advertising,Exp txn,1456.44
2025-09-26,revenue,Product Sales,Rev txn,4720.37
2025-09-25,revenue,Product Sales,Rev txn,3773.06
2025-01-20,expense,Salaries & Wages,Exp txn,251.41
2025-12-01,revenue,Other Revenue,Rev txn,2837.57
2025-12-28,expense,Cost of Goods Sold (COGS),Exp txn,1675.97
2025-01-07,revenue,Consulting / Retainers,Rev txn,4365.38
2025-10-02,expense,Rent / Office Space,Exp txn,802.01
2025-06-21,revenue,Subscription Income,Rev txn,1283.1
2025-10-02,revenue,Service Revenue,Rev txn,4087.05
2025-05-30,revenue,Service Revenue,Rev txn,1425.77
2025-10-18,revenue,Product Sales,Rev txn,3845.3
2025-08-17,expense,Rent / Office Space,Exp txn,356.87
2025-12-17,revenue,Product Sales,Rev txn,4231.94
2025-05-10,expense,Rent / Office Space,Exp txn,109.74
2025-07-27,revenue,Consulting / Retainers,Rev txn,2727.92
2025-11-05,expense,Rent / Office Space,Exp txn,638.45
2025-07-16,expense,Software & Subscriptions,Exp txn,1266.02
2025-03-09,revenue,Product Sales,Rev txn,1865.32
2025-12-28,revenue,Service Revenue,Rev txn,3500.34
2025-02-23,revenue,Other Revenue,Rev txn,3286.47
2025-01-20,expense,Marketing & Advertising,Exp txn,748.21
2025-04-07,revenue,Service Revenue,Rev txn,4094.34
2025-04-09,expense,Other Expense,Exp txn,536.48
2025-02-21,revenue,Consulting / Retainers,Rev txn,4953.13
2025-08-11,expense,Cost of Goods Sold (COGS),Exp txn,113.09
2025-06-15,revenue,Subscription Income,Rev txn,4783.14
2025-06-06,revenue,Online / Digital Sales,Rev txn,2099.07
2025-01-11,revenue,Service Revenue,Rev txn,2290.95
2025-06-16,revenue,Service Revenue,Rev txn,167.28
2025-08-07,revenue,Consulting / Retainers,Rev txn,3533.49
2025-07-19,revenue,Other Revenue,Rev txn,374.09
2025-09-08,revenue,Online / Digital Sales,Rev txn,4841.6
2025-06-17,expense,Salaries & Wages,Exp txn,524.05
2025-10-18,expense,Marketing & Advertising,Exp txn,48.46
2025-12-19,expense,Salaries & Wages,Exp txn,544.38
2025-11-18,expense,Rent / Office Space,Exp txn,368.86
2025-04-12,expense,Rent / Office Space,Exp txn,619.72
2025-04-13,revenue,Other Revenue,Rev txn,361.81
2025-06-15,expense,Other Expense,Exp txn,522.18
2025-08-16,revenue,Online / Digital Sales,Rev txn,2095.48
2025-02-07,revenue,Subscription Income,Rev txn,4427.49
2025-04-22,expense,Salaries & Wages,Exp txn,1524.73
2025-12-19,revenue,Consulting / Retainers,Rev txn,2260.64
2025-09-24,revenue,Subscription Income,Rev txn,898.72
2025-09-01,expense,Software & Subscriptions,Exp txn,368.72
2025-10-19,expense,Cost of Goods Sold (COGS),Exp txn,1149.47
2025-02-25,revenue,Online / Digital Sales,Rev txn,645.4
2025-02-04,revenue,Consulting / Retainers,Rev txn,1607.17
2025-12-06,expense,Marketing & Advertising,Exp txn,580.36
2025-01-20,expense,Other Expense,Exp txn,55.88
2025-01-13,revenue,Product Sales,Rev txn,3398.31
2025-10-09,expense,Marketing & Advertising,Exp txn,378.89
2025-10-20,expense,Cost of Goods Sold (COGS),Exp txn,1526.55
2025-10-09,revenue,Other Revenue,Rev txn,252.4
2025-05-19,revenue,Other Revenue,Rev txn,2398.26
2025-04-22,revenue,Consulting / Retainers,Rev txn,3983.31
2025-11-11,expense,Cost of Goods Sold (COGS),Exp txn,1391.66
2025-07-15,expense,Rent / Office Space,Exp txn,990.49
2025-05-16,expense,Cost of Goods Sold (COGS),Exp txn,1758.62
2025-11-17,expense,Salaries & Wages,Exp txn,732.91
2025-10-11,revenue,Product Sales,Rev txn,2837.68
2025-10-19,revenue,Product Sales,Rev txn,4556.0
2025-06-21,revenue,Consulting / Retainers,Rev txn,1287.42
2025-01-02,revenue,Consulting / Retainers,Rev txn,1895.93
2025-12-24,revenue,Product Sales,Rev txn,3887.27
2025-12-14,revenue,Consulting / Retainers,Rev txn,2780.78
2025-05-26,revenue,Consulting / Retainers,Rev txn,2662.57
2025-09-14,expense,Marketing & Advertising,Exp txn,1933.12
2025-01-04,revenue,Consulting / Retainers,Rev txn,1001.4
2025-12-05,revenue,Subscription Income,Rev txn,3015.56
2025-12-21,revenue,Service Revenue,Rev txn,437.26
2025-03-25,revenue,Product Sales,Rev txn,1430.51
2025-06-14,revenue,Other Revenue,Rev txn,3749.07
2025-01-22,revenue,Product Sales,Rev txn,3827.66
2025-06-09,revenue,Other Revenue,Rev txn,3506.31
2025-04-05,revenue,Subscription Income,Rev txn,4605.97
2025-03-28,revenue,Subscription Income,Rev txn,4805.0
2025-03-28,expense,Marketing & Advertising,Exp txn,778.87
2025-12-09,revenue,Online / Digital Sales,Rev txn,4029.35
2025-06-22,revenue,Other Revenue,Rev txn,587.76
2025-05-28,revenue,Service Revenue,Rev txn,988.26
2025-09-26,revenue,Subscription Income,Rev txn,4489.48
2025-03-10,expense,Other Expense,Exp txn,1595.69
2025-02-09,revenue,Subscription Income,Rev txn,2477.27
2025-08-05,revenue,Other Revenue,Rev txn,4142.77
2025-10-25,revenue,Other Revenue,Rev txn,431.47
2025-08-23,revenue,Subscription Income,Rev txn,3726.35
2025-08-19,expense,Rent / Office Space,Exp txn,581.26
2025-03-26,revenue,Online / Digital Sales,Rev txn,1925.67
2025-11-20,expense,Rent / Office Space,Exp txn,1190.25
2025-03-25,revenue,Subscription Income,Rev txn,3001.25
2025-01-01,revenue,Online / Digital Sales,Rev txn,4323.19
2025-11-21,revenue,Product Sales,Rev txn,3824.12
2025-05-21,revenue,Product Sales,Rev txn,3312.83
2025-11-28,expense,Cost of Goods Sold (COGS),Exp txn,172.06
2025-01-28,expense,Other Expense,Exp txn,666.15
2025-10-10,expense,Rent / Office Space,Exp txn,1953.02
2025-12-28,expense,Software & Subscriptions,Exp txn,1669.47
2025-05-23,expense,Other Expense,Exp txn,1124.84
2025-03-08,expense,Software & Subscriptions,Exp txn,1682.83
2025-06-17,revenue,Product Sales,Rev txn,3753.13
2025-05-06,expense,Salaries & Wages,Exp txn,1887.74
2025-02-18,revenue,Other Revenue,Rev txn,605.54
2025-03-12,expense,Software & Subscriptions,Exp txn,524.65
2025-05-08,revenue,Consulting / Retainers,Rev txn,944.29
2025-12-02,revenue,Other Revenue,Rev txn,497.71
2025-05-18,expense,Software & Subscriptions,Exp txn,638.45
2025-04-24,revenue,Subscription Income,Rev txn,1513.58
2025-12-26,revenue,Subscription Income,Rev txn,4695.6
2025-05-09,revenue,Consulting / Retainers,Rev txn,558.94
2025-02-09,revenue,Product Sales,Rev txn,4522.55
2025-12-03,expense,Marketing & Advertising,Exp txn,1405.43
2025-01-14,expense,Rent / Office Space,Exp txn,1799.3
2025-08-13,revenue,Product Sales,Rev txn,327.47
2025-06-06,revenue,Other Revenue,Rev txn,3742.49
2025-05-10,expense,Software & Subscriptions,Exp txn,128.4
2025-10-19,revenue,Product Sales,Rev txn,2157.24
2025-09-28,revenue,Subscription Income,Rev txn,63.55
2025-03-21,revenue,Service Revenue,Rev txn,194.13
2025-07-11,expense,Salaries & Wages,Exp txn,694.14
2025-11-24,expense,Salaries & Wages,Exp txn,1930.97
2025-01-11,expense,Software & Subscriptions,Exp txn,1741.54
2025-04-16,revenue,Consulting / Retainers,Rev txn,1308.81
2025-07-08,expense,Salaries & Wages,Exp txn,113.72
2025-10-17,revenue,Online / Digital Sales,Rev txn,2254.02
2025-08-06,revenue,Product Sales,Rev txn,3100.62
2025-08-16,revenue,Subscription Income,Rev txn,2944.37
2025-11-22,revenue,Subscription Income,Rev txn,4639.75
2025-08-14,expense,Marketing & Advertising,Exp txn,1689.77
2025-12-23,revenue,Service Revenue,Rev txn,3330.6
2025-10-14,revenue,Service Revenue,Rev txn,3716.54
2025-02-27,revenue,Consulting / Retainers,Rev txn,888.94
2025-10-20,expense,Cost of Goods Sold (COGS),Exp txn,826.92
2025-10-06,revenue,Online / Digital Sales,Rev txn,4816.82
2025-04-07,revenue,Online / Digital Sales,Rev txn,2235.51
2025-01-06,expense,Marketing & Advertising,Exp txn,1142.7
2025-07-26,expense,Rent / Office Space,Exp txn,1881.57
2025-05-29,expense,Salaries & Wages,Exp txn,1212.59
2025-06-13,expense,Software & Subscriptions,Exp txn,1352.4
2025-02-28,revenue,Product Sales,Rev txn,609.63
2025-10-20,revenue,Consulting / Retainers,Rev txn,4859.12
2025-07-07,revenue,Consulting / Retainers,Rev txn,1388.65
2025-02-18,expense,Software & Subscriptions,Exp txn,1670.24
2025-06-11,expense,Cost of Goods Sold (COGS),Exp txn,1202.58
2025-01-04,revenue,Service Revenue,Rev txn,4104.67
2025-12-19,expense,Marketing & Advertising,Exp txn,904.79
2025-02-24,expense,Other Expense,Exp txn,1433.43
2025-10-08,expense,Software & Subscriptions,Exp txn,458.91
2025-07-14,expense,Other Expense,Exp txn,130.1
2025-08-18,expense,Software & Subscriptions,Exp txn,1170.77
2025-05-13,revenue,Other Revenue,Rev txn,795.88
2025-05-15,expense,Other Expense,Exp txn,1499.75
2025-06-15,expense,Salaries & Wages,Exp txn,1307.61
2025-10-27,revenue,Subscription Income,Rev txn,1405.29
2025-01-31,revenue,Product Sales,Rev txn,180.42
2025-12-29,revenue,Service Revenue,Rev txn,4891.06
2025-03-07,expense,Software & Subscriptions,Exp txn,820.72
2025-02-19,revenue,Service Revenue,Rev txn,85.61
2025-05-28,revenue,Product Sales,Rev txn,3237.17
2025-02-16,revenue,Consulting / Retainers,Rev txn,1418.31
2025-04-28,revenue,Other Revenue,Rev txn,4936.59
2025-11-23,revenue,Other Revenue,Rev txn,1890.01
2025-10-23,revenue,Subscription Income,Rev txn,1060.89
2025-12-20,expense,Other Expense,Exp txn,173.7
2025-04-24,expense,Cost of Goods Sold (COGS),Exp txn,378.88
2025-12-17,revenue,Service Revenue,Rev txn,1725.03
2025-05-05,expense,Cost of Goods Sold (COGS),Exp txn,688.04
2025-08-16,expense,Salaries & Wages,Exp txn,1317.13
2025-02-04,revenue,Subscription Income,Rev txn,4456.47
2025-09-11,expense,Salaries & Wages,Exp txn,986.48
2025-03-14,expense,Other Expense,Exp txn,1295.07
2025-11-23,revenue,Other Revenue,Rev txn,3408.07
2025-07-10,expense,Software & Subscriptions,Exp txn,1158.48
2025-09-25,revenue,Consulting / Retainers,Rev txn,2528.22
2025-02-04,expense,Cost of Goods Sold (COGS),Exp txn,969.5
2025-07-12,revenue,Online / Digital Sales,Rev txn,3517.25
2025-02-04,revenue,Product Sales,Rev txn,3751.95
2025-11-03,expense,Other Expense,Exp txn,1406.02
2025-11-01,expense,Cost of Goods Sold (COGS),Exp txn,1735.23
2025-01-01,revenue,Consulting / Retainers,Rev txn,3444.48
2025-06-22,revenue,Consulting / Retainers,Rev txn,4304.98
2025-12-26,revenue,Subscription Income,Rev txn,4402.7
2025-03-17,revenue,Online / Digital Sales,Rev txn,241.97
2025-09-30,expense,Marketing & Advertising,Exp txn,1809.85
2025-01-05,expense,Software & Subscriptions,Exp txn,1010.35
2025-02-01,revenue,Other Revenue,Rev txn,71.26
2025-07-26,expense,Cost of Goods Sold (COGS),Exp txn,1472.44
2025-04-12,revenue,Service Revenue,Rev txn,2321.3
2025-09-27,revenue,Product Sales,Rev txn,4850.36
2025-09-21,expense,Salaries & Wages,Exp txn,146.12
2025-10-07,revenue,Online / Digital Sales,Rev txn,326.58
2025-11-08,expense,Salaries & Wages,Exp txn,477.84
2025-10-22,revenue,Subscription Income,Rev txn,3882.08
2025-06-30,revenue,Subscription Income,Rev txn,4790.21
2025-07-21,expense,Rent / Office Space,Exp txn,293.76
2025-09-26,expense,Other Expense,Exp txn,1377.61
2025-06-27,revenue,Product Sales,Rev txn,1970.76
2025-01-31,revenue,Online / Digital Sales,Rev txn,915.26
2025-05-29,revenue,Product Sales,Rev txn,4567.42
2025-05-25,revenue,Service Revenue,Rev txn,1859.67
2025-11-03,expense,Other Expense,Exp txn,1212.77
2025-10-15,expense,Software & Subscriptions,Exp txn,1475.85
2025-03-26,revenue,Service Revenue,Rev txn,3323.14
2025-04-07,expense,Salaries & Wages,Exp txn,549.0
2025-12-27,revenue,Service Revenue,Rev txn,3330.08
2025-01-16,revenue,Subscription Income,Rev txn,4594.31
2025-02-04,revenue,Product Sales,Rev txn,2367.97
2025-10-19,revenue,Other Revenue,Rev txn,3740.55
2025-01-09,expense,Marketing & Advertising,Exp txn,1126.15
2025-07-02,revenue,Online / Digital Sales,Rev txn,987.83
2025-04-29,expense,Rent / Office Space,Exp txn,1788.53
2025-12-18,revenue,Subscription Income,Rev txn,2975.66
2025-08-12,expense,Marketing & Advertising,Exp txn,1431.47
2025-08-19,expense,Software & Subscriptions,Exp txn,63.04
2025-09-07,revenue,Other Revenue,Rev txn,1501.19
2025-08-06,revenue,Subscription Income,Rev txn,553.98
2025-04-16,revenue,Service Revenue,Rev txn,1558.86
2025-04-22,revenue,Other Revenue,Rev txn,199.42
2025-12-14,revenue,Product Sales,Rev txn,4698.78
2025-12-23,revenue,Subscription Income,Rev txn,3223.01
2025-11-07,expense,Software & Subscriptions,Exp txn,524.51
2025-09-26,expense,Rent / Office Space,Exp txn,567.57
2025-03-07,revenue,Consulting / Retainers,Rev txn,973.8
2025-11-03,revenue,Consulting / Retainers,Rev txn,1475.41
2025-07-11,revenue,Product Sales,Rev txn,2776.85
2025-09-12,expense,Software & Subscriptions,Exp txn,226.36
2025-08-05,expense,Marketing & Advertising,Exp txn,1065.46
2025-05-07,revenue,Product Sales,Rev txn,4215.91
2025-04-23,expense,Rent / Office Space,Exp txn,1416.89
2025-10-01,expense,Other Expense,Exp txn,1036.12
2025-12-28,expense,Marketing & Advertising,Exp txn,1415.75
2025-10-05,revenue,Online / Digital Sales,Rev txn,2029.0
2025-05-05,revenue,Product Sales,Rev txn,2083.65
2025-11-23,revenue,Service Revenue,Rev txn,916.88
2025-02-03,expense,Salaries & Wages,Exp txn,1368.45
2025-07-14,revenue,Subscription Income,Rev txn,3689.83
2025-01-11,expense,Rent / Office Space,Exp txn,1334.66
2025-04-22,expense,Cost of Goods Sold (COGS),Exp txn,1866.25
2025-12-26,revenue,Other Revenue,Rev txn,311.23
2025-02-19,expense,Software & Subscriptions,Exp txn,1788.32
2025-03-08,revenue,Online / Digital Sales,Rev txn,4224.26
2025-03-13,expense,Marketing & Advertising,Exp txn,1665.15
2025-05-02,expense,Software & Subscriptions,Exp txn,1629.14
2025-11-05,revenue,Subscription Income,Rev txn,1736.54
2025-01-12,expense,Salaries & Wages,Exp txn,1531.63
2025-01-17,revenue,Online / Digital Sales,Rev txn,3660.93
2025-03-17,expense,Other Expense,Exp txn,450.6
2025-02-04,revenue,Product Sales,Rev txn,4110.19
2025-01-07,revenue,Consulting / Retainers,Rev txn,3684.62
2025-05-29,revenue,Other Revenue,Rev txn,4330.97
2025-08-23,expense,Cost of Goods Sold (COGS),Exp txn,32.94
2025-01-31,expense,Rent / Office Space,Exp txn,1352.06
2025-01-10,revenue,Other Revenue,Rev txn,4128.03
2025-02-14,revenue,Other Revenue,Rev txn,1734.55
2025-09-25,revenue,Subscription Income,Rev txn,3484.33
2025-08-29,revenue,Product Sales,Rev txn,1846.84
2025-08-21,expense,Other Expense,Exp txn,1013.1
2025-07-06,revenue,Consulting / Retainers,Rev txn,1669.35
2025-09-05,expense,Rent / Office Space,Exp txn,31.45
2025-01-21,revenue,Other Revenue,Rev txn,2534.27
2025-09-25,expense,Other Expense,Exp txn,22.56
2025-07-03,revenue,Service Revenue,Rev txn,925.28
2025-05-11,revenue,Product Sales,Rev txn,3972.53
2025-06-13,revenue,Consulting / Retainers,Rev txn,1149.32
2025-08-07,revenue,Consulting / Retainers,Rev txn,4662.47
2025-03-27,expense,Software & Subscriptions,Exp txn,470.34
2025-10-24,expense,Cost of Goods Sold (COGS),Exp txn,1941.79
2025-11-24,revenue,Product Sales,Rev txn,2343.96
2025-07-01,revenue,Online / Digital Sales,Rev txn,218.26
2025-04-10,revenue,Online / Digital Sales,Rev txn,4631.23
2025-12-17,expense,Software & Subscriptions,Exp txn,1864.42
2025-06-26,revenue,Product Sales,Rev txn,1061.71
2025-01-22,revenue,Subscription Income,Rev txn,3373.8
2025-03-19,expense,Salaries & Wages,Exp txn,1185.96
2025-03-05,revenue,Other Revenue,Rev txn,2641.41
2025-03-23,revenue,Subscription Income,Rev txn,499.36
2025-01-04,revenue,Other Revenue,Rev txn,599.3
2025-05-31,revenue,Product Sales,Rev txn,2915.88
2025-06-16,revenue,Other Revenue,Rev txn,3956.5
2025-03-29,expense,Cost of Goods Sold (COGS),Exp txn,1429.92
2025-06-05,revenue,Subscription Income,Rev txn,3093.4
2025-06-10,revenue,Subscription Income,Rev txn,3301.81
2025-08-07,expense,Cost of Goods Sold (COGS),Exp txn,924.65
2025-07-11,expense,Other Expense,Exp txn,1443.13
2025-03-25,expense,Other Expense,Exp txn,31.79
2025-12-18,expense,Software & Subscriptions,Exp txn,337.31
2025-01-31,revenue,Consulting / Retainers,Rev txn,4458.87
2025-11-08,revenue,Consulting / Retainers,Rev txn,3063.08
2025-09-03,revenue,Other Revenue,Rev txn,3872.12
2025-08-20,revenue,Service Revenue,Rev txn,1940.81
2025-06-16,revenue,Service Revenue,Rev txn,1234.32
2025-07-20,expense,Software & Subscriptions,Exp txn,1653.84
2025-09-27,expense,Rent / Office Space,Exp txn,1999.01
2025-08-26,revenue,Service Revenue,Rev txn,2790.37
2025-03-04,revenue,Online / Digital Sales,Rev txn,3917.38
2025-05-06,expense,Cost of Goods Sold (COGS),Exp txn,694.94
2025-04-21,revenue,Subscription Income,Rev txn,2995.06
2025-10-11,revenue,Product Sales,Rev txn,1203.9
2025-06-20,revenue,Other Revenue,Rev txn,1557.54
2025-07-21,revenue,Online / Digital Sales,Rev txn,960.24
2025-07-05,expense,Software & Subscriptions,Exp txn,890.81
2025-03-17,revenue,Subscription Income,Rev txn,1908.79
2025-11-12,revenue,Subscription Income,Rev txn,4433.08
2025-05-08,revenue,Product Sales,Rev txn,2417.68
2025-08-14,revenue,Consulting / Retainers,Rev txn,3487.85
2025-03-09,revenue,Service Revenue,Rev txn,2033.28
2025-06-17,revenue,Service Revenue,Rev txn,2280.77
